"","user_id","session","Pack","Start Date","Start Time","End Date","End Time","Exit Status","Exit Screen","Build Date","Application Version","Android Version","Device ID","Device Manufacturer","Device Model","Launch Type","Beep File","Target Beep Time","Actual Beep Time","Screen Trail","bed_time","getup_time","sleep_quality","mindsharp","concentrate","game_distract","SYMBOL_SEARCH.median.RT.all_trials","SYMBOL_SEARCH.median.RT.accurate_trials","SYMBOL_SEARCH.median.RT.error_trials","SYMBOL_SEARCH.median.RT.lure_trials","SYMBOL_SEARCH.median.RT.normal_trials","SYMBOL_SEARCH.sd.RT.all_trials","SYMBOL_SEARCH.sd.RT.accurate_trials","SYMBOL_SEARCH.sd.RT.error_trials","SYMBOL_SEARCH.sd.RT.lure_trials","SYMBOL_SEARCH.sd.RT.normal_trials","SYMBOL_SEARCH.proportion.accurate.trials","SYMBOL_SEARCH.proportion.error.trials","SYMBOL_SEARCH.n.filtered.trials","SYMBOL_SEARCH.n.accurate.trials","SYMBOL_SEARCH.n.error.trials","SYMBOL_SEARCH.n.lure.trials","SYMBOL_SEARCH.n.normal.trials","SYMBOL_SEARCH.n.trials","SYMBOL_SEARCH.PACKAGE.VERSION","DOT_MEMORY.median.RT.all_trials","DOT_MEMORY.sd.RT.all_trials","DOT_MEMORY.median.RT.perfect_trials","DOT_MEMORY.sd.RT.perfect_trials","DOT_MEMORY.median.RT.nonperfect_trials","DOT_MEMORY.sd.RT.nonperfect_trials","DOT_MEMORY.median.error.distance.overall","DOT_MEMORY.sd.error.distance.overall","DOT_MEMORY.sum.error.distance.overall","DOT_MEMORY.count.perfect.dots","DOT_MEMORY.count.perfect.trials","DOT_MEMORY.n.filtered.trials","DOT_MEMORY.n.trials","DOT_MEMORY.prop.perfect.trials","DOT_MEMORY.PACKAGE.VERSION","COLOR_SHAPES.median.RT.all_trials","COLOR_SHAPES.median.RT.HIT_trials","COLOR_SHAPES.median.RT.FA_trials","COLOR_SHAPES.median.RT.MISS_trials","COLOR_SHAPES.median.RT.CR_trials","COLOR_SHAPES.sd.RT.all_trials","COLOR_SHAPES.sd.RT.HIT_trials","COLOR_SHAPES.sd.RT.FA_trials","COLOR_SHAPES.sd.RT.MISS_trials","COLOR_SHAPES.sd.RT.CR_trials","COLOR_SHAPES.n.HIT","COLOR_SHAPES.n.FA","COLOR_SHAPES.n.MISS","COLOR_SHAPES.n.CR","COLOR_SHAPES.n.change.trials","COLOR_SHAPES.n.no_change.trials","COLOR_SHAPES.n.filtered.trials","COLOR_SHAPES.n.trials","COLOR_SHAPES.HIT.rate","COLOR_SHAPES.FA.rate","COLOR_SHAPES.MISS.rate","COLOR_SHAPES.CR.rate","COLOR_SHAPES.CorRec.rate","COLOR_SHAPES.HIT.rate.adj","COLOR_SHAPES.FA.rate.adj","COLOR_SHAPES.MISS.rate.adj","COLOR_SHAPES.CR.rate.adj","COLOR_SHAPES.z.HIT.rate","COLOR_SHAPES.z.FA.rate","COLOR_SHAPES.z.MISS.rate","COLOR_SHAPES.z.CR.rate","COLOR_SHAPES.dprime","COLOR_SHAPES.beta","COLOR_SHAPES.c","COLOR_SHAPES.PACKAGE.VERSION","moment_surveys"
"73","332","4","Survey",2025-02-18,10:41:08,2025-02-18,10:45:50,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:30:00,"NO_VALUE",70,60,76,3411,3411,NA,3500,3103,1180.39713185389,1180.39713185389,NA,1176.80320265445,1237.98550521042,1,0,0,18,0,9,9,18,0.0.0.9300,6047,171.307715335105,NA,NA,6047,171.307715335105,17.0710678118655,7.73448650941224,63.2514076993644,1,0,0,3,0,0.0.0.9300,1976.5,1618,NA,2093,2182,1214.35028810563,218.988584177349,NA,36.7695526217005,1534.81780677708,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,1
"74","332","5","Survey",2025-02-18,10:57:13,2025-02-18,11:01:28,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:30:00,"70",70,70,20,4352.5,4352.5,NA,4353,3551,1064.60527067686,1064.60527067686,NA,955.473413782113,1145.22611789599,1,0,0,18,0,9,9,18,0.0.0.9300,6113,1917.63013465406,NA,NA,6113,1917.63013465406,17.0710678118655,9.2827901898449,45.3224755112299,2,0,0,3,0,0.0.0.9300,2046.5,2883,NA,2051,1985,594.112634289343,1268.54956544867,NA,5.85946527708232,266.230539194886,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,2
"75","332","6","Survey",2025-02-18,11:05:20,2025-02-18,11:09:51,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:30 PM",07:30:00,"70",80,80,29,4193.5,4193.5,NA,3770,4937,3113.873755422,3113.873755422,NA,3841.09830575116,2401.35436322459,1,0,0,18,0,9,9,18,0.0.0.9300,5439,2279.79085298045,3056,NA,6526.5,1537.95724908074,15,9.02031596938277,31.180339887499,4,1,0,3,0.333333333333333,0.0.0.9300,1857.5,NA,NA,1335,2086,488.38292125931,NA,NA,403.180232650362,332.956904118236,0,0,5,5,5,5,0,10,0,0,1,1,0,0.01,0.01,0.99,0.99,-2.32634787404084,-2.32634787404084,2.32634787404084,2.32634787404084,0,1,2.32634787404084,0.0.0.9300,3
"76","333","5","Survey",2024-11-18,12:14:43,2024-11-18,12:19:54,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:00 PM",05:00:00,"40",100,80,71,2799.5,2799.5,NA,2817,2782,1127.64180013503,1127.64180013503,NA,1340.23882614671,951.394911578666,1,0,0,18,0,9,9,18,0.0.0.9300,6326,1663.01322905141,NA,NA,6326,1663.01322905141,5,0,15,6,0,0,3,0,0.0.0.9300,1433,1549,NA,1792,1208,888.232883626561,217.661051484489,NA,837.214428924872,1234.16036235167,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,1
"77","333","6","Survey",2024-11-18,12:26:06,2024-11-18,12:30:23,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:00 PM",05:00:00,"40",80,70,70,2784,2892.5,1876,2751,2968,1523.55965302966,1527.1751250266,507.702668891941,1308.2057368778,1751.8718639723,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,7660,1712.46790724187,NA,NA,7660,1712.46790724187,17.0710678118655,5.5532331569498,59.4646111349608,1,0,0,3,0,0.0.0.9300,1336,NA,NA,1359,1313,138.852279619585,NA,NA,118.990755943477,167.29913329124,0,0,5,5,5,5,0,10,0,0,1,1,0,0.01,0.01,0.99,0.99,-2.32634787404084,-2.32634787404084,2.32634787404084,2.32634787404084,0,1,2.32634787404084,0.0.0.9300,2
"78","333","7","Survey",2024-11-18,12:40:15,2024-11-18,12:44:47,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","8:00 PM",05:00:00,"40",70,60,69,2625,2625,NA,2901,2582,1091.26029706377,1091.26029706377,NA,770.967087494661,1380.27483173139,1,0,0,18,0,9,9,18,0.0.0.9300,15849,7763.15736883733,15849,NA,12446.5,10621.4509602031,5,7.63762615825973,20,5,1,0,3,0.333333333333333,0.0.0.9300,1278.5,1536,1305,1126,1275,835.684476608513,1432.53307117148,NA,80.6101730552664,307.334101589785,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,3
"79","334","4","Survey",2024-12-16,09:32:36,2024-12-16,09:36:41,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:30 PM",07:30:00,"60",80,70,6,1704,1708,1283,1700,1708,377.367788387428,369.521898976948,NA,487.147051720525,240.961154084591,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3077,1288.75223892466,4106.5,1617.15320857363,3077,NA,0,5.77350269189626,10,7,2,0,3,0.666666666666667,0.0.0.9300,1231.5,1259,NA,1421,1150,299.50553695494,352.834711066433,NA,NA,299.781086795014,4,0,1,5,5,5,0,10,0.8,0,0.2,1,0.8,0.8,0.01,0.2,0.99,0.841621233572914,-2.32634787404084,-0.841621233572914,2.32634787404084,3.16796910761376,10.5042933611349,0.742363320233963,0.0.0.9300,1
"80","334","5","Survey",2024-12-16,09:47:56,2024-12-16,09:51:37,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:30 PM",07:30:00,"60",90,90,0,2192,2217,1650,2217,1851,931.274825523376,942.085589186535,NA,1003.60410244501,896.7376675731,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,4293,1490.1650915251,NA,NA,4293,1490.1650915251,10,2.88675134594813,25,4,0,0,3,0,0.0.0.9300,1053.5,1116,NA,919.5,1068,139.707790286249,79.8394221755978,NA,168.998520703585,153.374378564348,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,2
"81","334","6","Survey",2024-12-16,09:58:06,2024-12-16,10:01:28,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:30 PM",07:30:00,"60",90,90,0,1699.5,1650,2385,1504,1749,571.104963281679,573.104349650424,NA,495.178699505991,642.321765161356,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3612,2399.14005426945,3014.5,844.992603517924,7039,NA,0,2.88675134594813,5,8,2,0,3,0.666666666666667,0.0.0.9300,1118,1369,NA,NA,1101,271.956471190193,298.38850514053,NA,NA,170.302671734768,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.32634787404084,-2.32634787404084,-2.32634787404084,2.32634787404084,4.65269574808168,1,0,0.0.0.9300,3
"82","335","4","Survey",2024-12-10,07:49:56,2024-12-10,07:54:50,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",03:30:00,"40",30,30,83,4132,4132,NA,4244,4020,1870.81765703725,1870.81765703725,NA,2593.99488134507,680.98662085079,1,0,0,18,0,9,9,18,0.0.0.9300,3258,468.714198632813,NA,NA,3258,468.714198632813,12.0710678118655,5.14098958960708,32.0710678118655,4,0,0,3,0,0.0.0.9300,2350,2685.5,NA,2318,2382,755.41911840014,919.945922323698,NA,1097.34057308264,514.293009868888,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,1
"83","335","5","Survey",2024-12-10,08:07:25,2024-12-10,08:11:50,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",03:30:00,"30",30,30,84,4059.5,4059.5,3971.5,3718,4269,2272.46359074064,2401.40573328068,808.223050896224,2096.15074468523,2554.07130871477,0.888888888888889,0.111111111111111,0,16,2,9,9,18,0.0.0.9300,3465,748.145930506431,NA,NA,3465,748.145930506431,10,0,30,3,0,0,3,0,0.0.0.9300,1652.5,468,1016,1890,3778.5,2113.63205302048,162.634559672906,NA,492.603626999775,2653.59039793258,2,1,3,4,5,5,0,10,0.4,0.2,0.6,0.8,0.2,0.4,0.2,0.6,0.8,-0.2533471031358,-0.841621233572914,0.2533471031358,0.841621233572914,0.588274130437114,1.37998243809048,0.547484168354357,0.0.0.9300,2
"84","335","6","Survey",2024-12-10,08:18:15,2024-12-10,08:23:54,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","9:00 PM",03:30:00,"30",30,30,86,5778,5870,4618,4717,6036,2582.90413955254,2620.63838905265,NA,3177.47061792517,1975.72820611653,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,3909,1666.73853178395,NA,NA,3909,1666.73853178395,7.07106781186548,3.145685934682,23.2514076993644,6,0,0,3,0,0.0.0.9300,1959.5,2735,2187,2076.5,1674.5,1115.21824470968,NA,NA,1652.02834923214,589.440695348848,1,1,4,4,5,5,0,10,0.2,0.2,0.8,0.8,0,0.2,0.2,0.8,0.8,-0.841621233572914,-0.841621233572914,0.841621233572914,0.841621233572914,0,1,0.841621233572914,0.0.0.9300,3
"85","336","4","Survey",2024-11-22,08:30:14,2024-11-22,08:35:18,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:05 PM",05:47:00,"60",70,70,10,1898.5,1898.5,NA,2436,1699,598.154766078986,598.154766078986,NA,650.770312783243,284.78256813069,1,0,0,18,0,9,9,18,0.0.0.9300,7754,2707.73121511965,NA,NA,7754,2707.73121511965,15,6.45497224367903,37.0710678118655,4,0,0,3,0,0.0.0.9300,2038.5,1887,NA,2894.5,1835,691.565125076606,NA,NA,775.573336313208,475.334934546158,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,1
"86","336","5","Survey",2024-11-22,08:41:11,2024-11-22,08:46:06,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:10 PM",05:47:00,"70",70,80,7,2115.5,2115.5,NA,2366,1989,690.897722820602,690.897722820602,NA,759.987408521425,377.797381027332,1,0,0,18,0,9,9,18,0.0.0.9300,12311,3341.41571792556,NA,NA,12311,3341.41571792556,10,7.63762615825973,35,3,0,0,3,0,0.0.0.9300,1926,2201,NA,1642,2068,1912.25842047216,NA,NA,3127.83173034186,266.854267344556,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,2
"87","336","6","Survey",2024-11-22,08:56:21,2024-11-22,09:01:09,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:10 PM",17:47:00,"80",80,80,2,2509,2509,NA,3041,2439,1307.24394635971,1307.24394635971,NA,1229.72149060039,1362.69586767473,1,0,0,18,0,9,9,18,0.0.0.9300,8363,7707.3183620072,NA,NA,8363,7707.3183620072,5,2.88675134594813,20,5,0,0,3,0,0.0.0.9300,2218,1884,NA,2235,2218,730.031544219533,NA,NA,1097.09658493073,420.906165314788,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,3
"88","337","4","Survey",2025-02-28,10:27:37,2025-02-28,10:32:50,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:30:00,"70",60,60,6,1779.5,1866,1693,1634,1999,575.009519671125,589.714044611255,NA,606.023926920382,514.975430913402,0.944444444444444,0.0555555555555556,0,17,1,9,9,18,0.0.0.9300,8125,4463.51546802891,NA,NA,8125,4463.51546802891,19.142135623731,10.2819791792142,49.142135623731,3,0,0,3,0,0.0.0.9300,2234,3984,NA,2571,2135,1281.19054441996,2757.71644662754,NA,831.123536746092,222.227811040833,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,1
"89","337","5","Survey",2025-02-28,10:37:41,2025-02-28,10:42:53,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:30:00,"70",70,60,16,2300,2300,NA,2601,1985,1036.76510471415,1036.76510471415,NA,1158.50776864033,848.612249499145,1,0,0,18,0,9,9,18,0.0.0.9300,11887,2883.62341508041,NA,NA,11887,2883.62341508041,15,1.69101978725763,42.0710678118655,2,0,0,3,0,0.0.0.9300,3451.5,2199.5,NA,4752,3868,1296.20247046688,89.8025612106915,NA,1143.18604493465,1323.97798320063,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031358,-2.32634787404084,0.2533471031358,2.32634787404084,2.07300077090504,14.4957403629166,1.28984748858832,0.0.0.9300,2
"90","337","6","Survey",2025-02-28,10:53:50,2025-02-28,10:59:01,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:30:00,"70",60,60,7,2478.5,2478.5,NA,2400,2536,522.774026713776,522.774026713776,NA,584.561611618294,487.265841199647,1,0,0,18,0,9,9,18,0.0.0.9300,9784,563.623101016983,NA,NA,9784,563.623101016983,21.180339887499,5.77350269189626,53.5410196624969,3,0,0,3,0,0.0.0.9300,2751,3168,NA,2835,2334,1177.79786984959,NA,NA,1352.38406773618,1289.39741740086,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.841621233572914,-2.32634787404084,0.841621233572914,2.32634787404084,1.48472664046793,10.5042933611349,1.58398455380688,0.0.0.9300,3
"91","338","4","Survey",2025-01-27,11:05:40,2025-01-27,11:13:30,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:16:00,"70",40,40,19,3934,3934,NA,3934,3634,1627.64082450483,1627.64082450483,NA,2169.84249300368,804.990683175899,1,0,0,18,0,9,9,18,0.0.0.9300,12225,5808.37553308439,8900,NA,16213.5,5640.59079352509,7.07106781186548,9.20248048995866,25.3224755112299,6,1,0,3,0.333333333333333,0.0.0.9300,2290.5,2502,NA,2842,1984,467.502061789868,353.878981197433,NA,200.81832585698,168.357655008616,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031358,-2.32634787404084,-0.2533471031358,2.32634787404084,2.57969497717664,14.4957403629166,1.03650038545252,0.0.0.9300,1
"92","338","5","Survey",2025-01-27,11:27:50,2025-01-27,11:32:48,"NORMAL","thank_you_screen","7/13/18 10:20 AM",1.1,9,"a2e6832dde271fe8","Xiaomi","Redmi Note 8","NORMAL_LAUNCH","NO_BEEP_FILE","NOT SET","NOT SET","before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen","11:00 PM",07:16:00,"70",30,40,20,2685,2685,NA,2736,2634,885.871139879039,885.871139879039,NA,908.13201132875,914.89726199175,1,0,0,18,0,9,9,18,0.0.0.9300,8618,2197.07145992114,NA,NA,8618,2197.07145992114,10,5.14098958960708,34.142135623731,4,0,0,3,0,0.0.0.9300,2176,2234,2451,1845.5,1993.5,1515.63701312536,2643.32196298521,NA,502.752921423635,279.102131844241,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.4,0.6,0.2,0.4,0.8,0.2533471031358,-0.841621233572914,-0.2533471031358,0.841621233572914,1.09496833670871,1.37998243809048,0.294137065218557,0.0.0.9300,2
