id,session,session_seq,visit_id,trial,trial_type,response_time,accuracy
334,3,3,334_3_2024-05-07,18,LURE,2034,1
335,1,1,335_1_2024-05-13,1,LURE,4656,1
335,1,1,335_1_2024-05-13,2,NORMAL,3388,1
335,1,1,335_1_2024-05-13,3,LURE,2184,1
335,1,1,335_1_2024-05-13,4,LURE,7958,1
335,1,1,335_1_2024-05-13,5,NORMAL,4268,1
335,1,1,335_1_2024-05-13,6,NORMAL,4235,1
335,1,1,335_1_2024-05-13,7,NORMAL,1769,1
335,1,1,335_1_2024-05-13,8,LURE,5167,1
335,1,1,335_1_2024-05-13,9,LURE,2335,1
335,1,1,335_1_2024-05-13,10,LURE,7170,1
335,1,1,335_1_2024-05-13,11,NORMAL,3951,1
335,1,1,335_1_2024-05-13,12,NORMAL,2137,0
335,1,1,335_1_2024-05-13,13,NORMAL,2384,1
335,1,1,335_1_2024-05-13,14,LURE,3000,1
335,1,1,335_1_2024-05-13,15,LURE,4766,1
335,1,1,335_1_2024-05-13,16,LURE,2000,1
335,1,1,335_1_2024-05-13,17,NORMAL,3000,1
335,1,1,335_1_2024-05-13,18,NORMAL,3982,1
335,2,2,335_2_2024-05-13,1,LURE,1334,1
335,2,2,335_2_2024-05-13,2,NORMAL,2466,1
335,2,2,335_2_2024-05-13,3,NORMAL,2215,1
335,2,2,335_2_2024-05-13,4,NORMAL,4050,1
335,2,2,335_2_2024-05-13,5,LURE,2400,1
335,2,2,335_2_2024-05-13,6,NORMAL,2467,1
335,2,2,335_2_2024-05-13,7,NORMAL,7486,1
335,2,2,335_2_2024-05-13,8,LURE,2337,1
335,2,2,335_2_2024-05-13,9,LURE,3235,1
335,2,2,335_2_2024-05-13,10,LURE,2050,0
335,2,2,335_2_2024-05-13,11,LURE,2702,1
335,2,2,335_2_2024-05-13,12,LURE,4350,1
335,2,2,335_2_2024-05-13,13,NORMAL,3600,1
335,2,2,335_2_2024-05-13,14,LURE,3250,1
335,2,2,335_2_2024-05-13,15,NORMAL,3417,1
335,2,2,335_2_2024-05-13,16,NORMAL,2034,1
335,2,2,335_2_2024-05-13,17,NORMAL,4172,1
335,2,2,335_2_2024-05-13,18,LURE,3267,1
335,3,3,335_3_2024-05-13,1,LURE,1719,1
335,3,3,335_3_2024-05-13,2,LURE,8286,1
335,3,3,335_3_2024-05-13,3,LURE,3266,1
335,3,3,335_3_2024-05-13,4,NORMAL,4617,1
335,3,3,335_3_2024-05-13,5,LURE,2017,0
335,3,3,335_3_2024-05-13,6,NORMAL,2263,1
335,3,3,335_3_2024-05-13,7,LURE,2385,1
335,3,3,335_3_2024-05-13,8,LURE,2567,1
335,3,3,335_3_2024-05-13,9,NORMAL,4635,1
335,3,3,335_3_2024-05-13,10,LURE,3417,1
335,3,3,335_3_2024-05-13,11,NORMAL,5269,1
335,3,3,335_3_2024-05-13,12,NORMAL,2602,1
335,3,3,335_3_2024-05-13,13,NORMAL,4468,1
335,3,3,335_3_2024-05-13,14,NORMAL,2800,1
335,3,3,335_3_2024-05-13,15,LURE,3299,1
335,3,3,335_3_2024-05-13,16,NORMAL,1834,1
335,3,3,335_3_2024-05-13,17,LURE,2317,1
335,3,3,335_3_2024-05-13,18,NORMAL,2468,1
336,1,1,336_1_2024-05-23,1,LURE,2170,1
336,1,1,336_1_2024-05-23,2,LURE,3178,1
336,1,1,336_1_2024-05-23,3,LURE,1966,1
336,1,1,336_1_2024-05-23,4,NORMAL,1722,1
336,1,1,336_1_2024-05-23,5,NORMAL,2620,1
336,1,1,336_1_2024-05-23,6,LURE,2897,1
336,1,1,336_1_2024-05-23,7,LURE,1516,1
336,1,1,336_1_2024-05-23,8,NORMAL,3000,1
336,1,1,336_1_2024-05-23,9,NORMAL,3651,1
336,1,1,336_1_2024-05-23,10,NORMAL,2118,1
336,1,1,336_1_2024-05-23,11,LURE,3801,1
336,1,1,336_1_2024-05-23,12,NORMAL,1801,1
336,1,1,336_1_2024-05-23,13,NORMAL,3968,1
336,1,1,336_1_2024-05-23,14,LURE,1399,1
336,1,1,336_1_2024-05-23,15,LURE,1833,1
336,1,1,336_1_2024-05-23,16,LURE,2398,1
336,1,1,336_1_2024-05-23,17,NORMAL,1733,1
336,1,1,336_1_2024-05-23,18,NORMAL,2533,1
336,2,2,336_2_2024-05-23,1,NORMAL,1884,1
336,2,2,336_2_2024-05-23,2,NORMAL,1701,1
336,2,2,336_2_2024-05-23,3,LURE,1782,1
336,2,2,336_2_2024-05-23,4,LURE,3929,1
336,2,2,336_2_2024-05-23,5,LURE,3702,1
336,2,2,336_2_2024-05-23,6,LURE,2200,1
336,2,2,336_2_2024-05-23,7,LURE,7520,1
336,2,2,336_2_2024-05-23,8,NORMAL,1916,1
336,2,2,336_2_2024-05-23,9,NORMAL,2583,1
336,2,2,336_2_2024-05-23,10,LURE,1833,1
336,2,2,336_2_2024-05-23,11,NORMAL,1867,1
336,2,2,336_2_2024-05-23,12,NORMAL,2666,1
336,2,2,336_2_2024-05-23,13,LURE,2868,1
336,2,2,336_2_2024-05-23,14,LURE,3567,1
336,2,2,336_2_2024-05-23,15,LURE,3134,1
336,2,2,336_2_2024-05-23,16,NORMAL,2285,1
336,2,2,336_2_2024-05-23,17,NORMAL,2450,1
336,2,2,336_2_2024-05-23,18,NORMAL,1200,1
336,3,3,336_3_2024-05-23,1,NORMAL,4571,1
336,3,3,336_3_2024-05-23,2,LURE,3618,1
336,3,3,336_3_2024-05-23,3,NORMAL,1915,1
336,3,3,336_3_2024-05-23,4,LURE,2218,1
336,3,3,336_3_2024-05-23,5,LURE,3767,1
336,3,3,336_3_2024-05-23,6,NORMAL,3153,1
336,3,3,336_3_2024-05-23,7,LURE,3551,1
336,3,3,336_3_2024-05-23,8,NORMAL,1733,1
336,3,3,336_3_2024-05-23,9,LURE,5267,1
336,3,3,336_3_2024-05-23,10,LURE,1584,1
336,3,3,336_3_2024-05-23,11,LURE,2767,1
336,3,3,336_3_2024-05-23,12,NORMAL,1800,1
336,3,3,336_3_2024-05-23,13,NORMAL,2770,1
336,3,3,336_3_2024-05-23,14,NORMAL,1500,1
336,3,3,336_3_2024-05-23,15,NORMAL,2385,1
336,3,3,336_3_2024-05-23,16,NORMAL,3845,1
336,3,3,336_3_2024-05-23,17,LURE,2417,1
336,3,3,336_3_2024-05-23,18,LURE,5333,1
337,1,1,337_1_2024-07-24,1,NORMAL,2583,1
337,1,1,337_1_2024-07-24,2,LURE,3230,1
337,1,1,337_1_2024-07-24,3,NORMAL,1968,1
337,1,1,337_1_2024-07-24,4,LURE,1998,1
337,1,1,337_1_2024-07-24,5,LURE,1682,1
337,1,1,337_1_2024-07-24,6,LURE,1217,1
337,1,1,337_1_2024-07-24,7,NORMAL,1583,1
337,1,1,337_1_2024-07-24,8,LURE,2432,0
337,1,1,337_1_2024-07-24,9,LURE,3565,1
337,1,1,337_1_2024-07-24,10,LURE,2267,1
337,1,1,337_1_2024-07-24,11,NORMAL,999,1
337,1,1,337_1_2024-07-24,12,NORMAL,1966,1
337,1,1,337_1_2024-07-24,13,NORMAL,1950,1
337,1,1,337_1_2024-07-24,14,LURE,2801,1
337,1,1,337_1_2024-07-24,15,NORMAL,2417,1
337,1,1,337_1_2024-07-24,16,NORMAL,3051,1
337,1,1,337_1_2024-07-24,17,NORMAL,2602,1
337,1,1,337_1_2024-07-24,18,LURE,2150,1
337,2,2,337_2_2024-07-24,1,LURE,4288,1
337,2,2,337_2_2024-07-24,2,LURE,1634,0
337,2,2,337_2_2024-07-24,3,NORMAL,3417,1
337,2,2,337_2_2024-07-24,4,NORMAL,4436,1
337,2,2,337_2_2024-07-24,5,NORMAL,2249,1
337,2,2,337_2_2024-07-24,6,NORMAL,2135,1
337,2,2,337_2_2024-07-24,7,NORMAL,1787,1
337,2,2,337_2_2024-07-24,8,NORMAL,2933,1
337,2,2,337_2_2024-07-24,9,LURE,1266,1
337,2,2,337_2_2024-07-24,10,LURE,1767,1
337,2,2,337_2_2024-07-24,11,LURE,1584,1
337,2,2,337_2_2024-07-24,12,NORMAL,1383,1
337,2,2,337_2_2024-07-24,13,LURE,2050,1
337,2,2,337_2_2024-07-24,14,NORMAL,1450,1
337,2,2,337_2_2024-07-24,15,LURE,3852,1
337,2,2,337_2_2024-07-24,16,LURE,1883,1
337,2,2,337_2_2024-07-24,17,NORMAL,1636,1
337,2,2,337_2_2024-07-24,18,LURE,1316,1
337,3,3,337_3_2024-07-24,1,NORMAL,3186,1
337,3,3,337_3_2024-07-24,2,NORMAL,1752,1
337,3,3,337_3_2024-07-24,3,NORMAL,1900,1
337,3,3,337_3_2024-07-24,4,NORMAL,2884,1
337,3,3,337_3_2024-07-24,5,NORMAL,3234,1
337,3,3,337_3_2024-07-24,6,LURE,1417,1
337,3,3,337_3_2024-07-24,7,LURE,2967,1
337,3,3,337_3_2024-07-24,8,LURE,3866,1
337,3,3,337_3_2024-07-24,9,LURE,1565,0
337,3,3,337_3_2024-07-24,10,NORMAL,1651,1
337,3,3,337_3_2024-07-24,11,LURE,1434,1
337,3,3,337_3_2024-07-24,12,NORMAL,1916,1
337,3,3,337_3_2024-07-24,13,LURE,3817,1
337,3,3,337_3_2024-07-24,14,LURE,2735,1
337,3,3,337_3_2024-07-24,15,LURE,1617,1
337,3,3,337_3_2024-07-24,16,NORMAL,2465,1
337,3,3,337_3_2024-07-24,17,NORMAL,1982,1
337,3,3,337_3_2024-07-24,18,LURE,3368,1
338,1,1,338_1_2024-07-15,1,LURE,2380,0
338,1,1,338_1_2024-07-15,2,LURE,2322,1
338,1,1,338_1_2024-07-15,3,NORMAL,2863,1
338,1,1,338_1_2024-07-15,4,LURE,2375,1
338,1,1,338_1_2024-07-15,5,NORMAL,2685,1
338,1,1,338_1_2024-07-15,6,NORMAL,1616,1
338,1,1,338_1_2024-07-15,7,LURE,1683,1
338,1,1,338_1_2024-07-15,8,LURE,3884,0
338,1,1,338_1_2024-07-15,9,NORMAL,3516,1
338,1,1,338_1_2024-07-15,10,NORMAL,4967,1
338,1,1,338_1_2024-07-15,11,LURE,3098,1
338,1,1,338_1_2024-07-15,12,NORMAL,4500,1
338,1,1,338_1_2024-07-15,13,LURE,1399,1
338,1,1,338_1_2024-07-15,14,LURE,1699,1
338,1,1,338_1_2024-07-15,15,NORMAL,3353,1
338,1,1,338_1_2024-07-15,16,LURE,1278,1
338,1,1,338_1_2024-07-15,17,NORMAL,3355,1
338,1,1,338_1_2024-07-15,18,NORMAL,1217,1
338,2,2,338_2_2024-07-15,1,NORMAL,3908,1
338,2,2,338_2_2024-07-15,2,NORMAL,1283,1
338,2,2,338_2_2024-07-15,3,NORMAL,2217,1
338,2,2,338_2_2024-07-15,4,NORMAL,2585,1
338,2,2,338_2_2024-07-15,5,NORMAL,1498,1
338,2,2,338_2_2024-07-15,6,LURE,3667,1
338,2,2,338_2_2024-07-15,7,LURE,2935,1
338,2,2,338_2_2024-07-15,8,LURE,2634,1
338,2,2,338_2_2024-07-15,9,LURE,2685,1
338,2,2,338_2_2024-07-15,10,NORMAL,1517,1
338,2,2,338_2_2024-07-15,11,LURE,1267,1
338,2,2,338_2_2024-07-15,12,NORMAL,4267,1
338,2,2,338_2_2024-07-15,13,LURE,3333,1
338,2,2,338_2_2024-07-15,14,NORMAL,3384,1
338,2,2,338_2_2024-07-15,15,LURE,1536,1
338,2,2,338_2_2024-07-15,16,NORMAL,2651,1
338,2,2,338_2_2024-07-15,17,LURE,2337,1
338,2,2,338_2_2024-07-15,18,LURE,5300,1
338,3,3,338_3_2024-07-15,1,NORMAL,1483,1
338,3,3,338_3_2024-07-15,2,LURE,1199,0
338,3,3,338_3_2024-07-15,3,NORMAL,3968,1
338,3,3,338_3_2024-07-15,4,NORMAL,3901,1
338,3,3,338_3_2024-07-15,5,NORMAL,3320,1
338,3,3,338_3_2024-07-15,6,NORMAL,1381,1
338,3,3,338_3_2024-07-15,7,NORMAL,2902,1
338,3,3,338_3_2024-07-15,8,LURE,1716,1
338,3,3,338_3_2024-07-15,9,LURE,3601,1
338,3,3,338_3_2024-07-15,10,LURE,3601,1
338,3,3,338_3_2024-07-15,11,NORMAL,2167,1
338,3,3,338_3_2024-07-15,12,LURE,2449,1
338,3,3,338_3_2024-07-15,13,NORMAL,1651,1
338,3,3,338_3_2024-07-15,14,LURE,1918,1
338,3,3,338_3_2024-07-15,15,LURE,4436,1
338,3,3,338_3_2024-07-15,16,NORMAL,2400,1
338,3,3,338_3_2024-07-15,17,LURE,1083,1
338,3,3,338_3_2024-07-15,18,LURE,3418,1
339,1,1,339_1_2024-07-22,1,LURE,2033,1
339,1,1,339_1_2024-07-22,2,LURE,2375,1
339,1,1,339_1_2024-07-22,3,LURE,2924,1
339,1,1,339_1_2024-07-22,4,NORMAL,1375,1
339,1,1,339_1_2024-07-22,5,NORMAL,2655,1
339,1,1,339_1_2024-07-22,6,NORMAL,1933,1
339,1,1,339_1_2024-07-22,7,LURE,2616,1
339,1,1,339_1_2024-07-22,8,LURE,2583,1
339,1,1,339_1_2024-07-22,9,LURE,1649,1
339,1,1,339_1_2024-07-22,10,NORMAL,2101,1
339,1,1,339_1_2024-07-22,11,LURE,1613,1
339,1,1,339_1_2024-07-22,12,LURE,2819,1
339,1,1,339_1_2024-07-22,13,NORMAL,3218,1
339,1,1,339_1_2024-07-22,14,NORMAL,1584,1
339,1,1,339_1_2024-07-22,15,NORMAL,2600,1
339,1,1,339_1_2024-07-22,16,NORMAL,2018,1
339,1,1,339_1_2024-07-22,17,LURE,2267,1
339,1,1,339_1_2024-07-22,18,NORMAL,1968,1
339,2,2,339_2_2024-07-22,1,NORMAL,1367,1
339,2,2,339_2_2024-07-22,2,LURE,1402,1
339,2,2,339_2_2024-07-22,3,NORMAL,1817,1
339,2,2,339_2_2024-07-22,4,NORMAL,1182,1
339,2,2,339_2_2024-07-22,5,NORMAL,2202,1
339,2,2,339_2_2024-07-22,6,LURE,1533,1
339,2,2,339_2_2024-07-22,7,NORMAL,1400,1
339,2,2,339_2_2024-07-22,8,LURE,2833,1
339,2,2,339_2_2024-07-22,9,LURE,1851,1
339,2,2,339_2_2024-07-22,10,LURE,3151,1
339,2,2,339_2_2024-07-22,11,NORMAL,3334,1
339,2,2,339_2_2024-07-22,12,LURE,3101,1
339,2,2,339_2_2024-07-22,13,NORMAL,1935,1
339,2,2,339_2_2024-07-22,14,NORMAL,3967,1
339,2,2,339_2_2024-07-22,15,LURE,2670,1
339,2,2,339_2_2024-07-22,16,LURE,2168,1
339,2,2,339_2_2024-07-22,17,LURE,1400,1
339,2,2,339_2_2024-07-22,18,NORMAL,2100,1
339,3,3,339_3_2024-07-22,1,NORMAL,1269,1
339,3,3,339_3_2024-07-22,2,NORMAL,1500,1
339,3,3,339_3_2024-07-22,3,LURE,1350,1
339,3,3,339_3_2024-07-22,4,LURE,2870,1
339,3,3,339_3_2024-07-22,5,LURE,1602,1
339,3,3,339_3_2024-07-22,6,NORMAL,1349,1
339,3,3,339_3_2024-07-22,7,LURE,3050,1
339,3,3,339_3_2024-07-22,8,NORMAL,3320,1
339,3,3,339_3_2024-07-22,9,LURE,3503,1
339,3,3,339_3_2024-07-22,10,LURE,3400,1
339,3,3,339_3_2024-07-22,11,LURE,2252,1
339,3,3,339_3_2024-07-22,12,NORMAL,2769,1
339,3,3,339_3_2024-07-22,13,NORMAL,3233,1
339,3,3,339_3_2024-07-22,14,LURE,3101,1
339,3,3,339_3_2024-07-22,15,NORMAL,3499,1
339,3,3,339_3_2024-07-22,16,NORMAL,1985,1
339,3,3,339_3_2024-07-22,17,NORMAL,2635,1
339,3,3,339_3_2024-07-22,18,LURE,2150,1
340,1,1,340_1_2024-07-30,1,LURE,6273,1
340,1,1,340_1_2024-07-30,2,LURE,2376,1
340,1,1,340_1_2024-07-30,3,LURE,2106,1
340,1,1,340_1_2024-07-30,4,LURE,1027,1
340,1,1,340_1_2024-07-30,5,NORMAL,3117,1
340,1,1,340_1_2024-07-30,6,NORMAL,6952,1
340,1,1,340_1_2024-07-30,7,NORMAL,3301,1
340,1,1,340_1_2024-07-30,8,LURE,3301,1
340,1,1,340_1_2024-07-30,9,NORMAL,3835,1
340,1,1,340_1_2024-07-30,10,NORMAL,2250,1
340,1,1,340_1_2024-07-30,11,LURE,2633,1
340,1,1,340_1_2024-07-30,12,NORMAL,5019,1
340,1,1,340_1_2024-07-30,13,NORMAL,3998,1
340,1,1,340_1_2024-07-30,14,LURE,2580,1
340,1,1,340_1_2024-07-30,15,LURE,4183,1
340,1,1,340_1_2024-07-30,16,LURE,5103,1
340,1,1,340_1_2024-07-30,17,NORMAL,2882,1
340,1,1,340_1_2024-07-30,18,NORMAL,1415,1
340,2,2,340_2_2024-07-30,1,LURE,6996,1
340,2,2,340_2_2024-07-30,2,NORMAL,6418,1
340,2,2,340_2_2024-07-30,3,NORMAL,1916,1
340,2,2,340_2_2024-07-30,4,LURE,2386,1
340,2,2,340_2_2024-07-30,5,NORMAL,2418,1
340,2,2,340_2_2024-07-30,6,NORMAL,3916,1
340,2,2,340_2_2024-07-30,7,LURE,12353,1
340,2,2,340_2_2024-07-30,8,LURE,1401,1
340,2,2,340_2_2024-07-30,9,LURE,3401,1
340,2,2,340_2_2024-07-30,10,NORMAL,2018,1
340,2,2,340_2_2024-07-30,11,LURE,3317,1
340,2,2,340_2_2024-07-30,12,NORMAL,5335,1
340,2,2,340_2_2024-07-30,13,LURE,1850,1
340,2,2,340_2_2024-07-30,14,NORMAL,2367,1
340,2,2,340_2_2024-07-30,15,NORMAL,2418,1
340,2,2,340_2_2024-07-30,16,LURE,4835,1
340,2,2,340_2_2024-07-30,17,LURE,1684,1
340,2,2,340_2_2024-07-30,18,NORMAL,1832,1
340,3,3,340_3_2024-07-30,1,LURE,5711,1
340,3,3,340_3_2024-07-30,2,LURE,2200,1
340,3,3,340_3_2024-07-30,3,NORMAL,2066,1
340,3,3,340_3_2024-07-30,4,NORMAL,2735,1
340,3,3,340_3_2024-07-30,5,NORMAL,1499,1
340,3,3,340_3_2024-07-30,6,NORMAL,2469,1
340,3,3,340_3_2024-07-30,7,LURE,2850,1
340,3,3,340_3_2024-07-30,8,LURE,2119,1
340,3,3,340_3_2024-07-30,9,NORMAL,1516,1
340,3,3,340_3_2024-07-30,10,LURE,2667,1
340,3,3,340_3_2024-07-30,11,NORMAL,3584,1
340,3,3,340_3_2024-07-30,12,LURE,2000,1
340,3,3,340_3_2024-07-30,13,NORMAL,1666,1
340,3,3,340_3_2024-07-30,14,NORMAL,3399,1
340,3,3,340_3_2024-07-30,15,LURE,4286,1
340,3,3,340_3_2024-07-30,16,LURE,1399,1
340,3,3,340_3_2024-07-30,17,NORMAL,3269,1
340,3,3,340_3_2024-07-30,18,LURE,2135,1
341,1,1,341_1_2024-08-12,1,LURE,4175,1
341,1,1,341_1_2024-08-12,2,NORMAL,4069,1
341,1,1,341_1_2024-08-12,3,NORMAL,1501,1
341,1,1,341_1_2024-08-12,4,NORMAL,1449,1
341,1,1,341_1_2024-08-12,5,NORMAL,2721,1
341,1,1,341_1_2024-08-12,6,LURE,3316,1
341,1,1,341_1_2024-08-12,7,LURE,3401,1
341,1,1,341_1_2024-08-12,8,LURE,1435,1
341,1,1,341_1_2024-08-12,9,NORMAL,1834,1
341,1,1,341_1_2024-08-12,10,LURE,3069,1
341,1,1,341_1_2024-08-12,11,LURE,3052,1
341,1,1,341_1_2024-08-12,12,LURE,2470,1
341,1,1,341_1_2024-08-12,13,NORMAL,2819,1
341,1,1,341_1_2024-08-12,14,NORMAL,2567,1
341,1,1,341_1_2024-08-12,15,NORMAL,2049,1
341,1,1,341_1_2024-08-12,16,LURE,2417,1
341,1,1,341_1_2024-08-12,17,LURE,2933,1
341,1,1,341_1_2024-08-12,18,NORMAL,3501,1
341,2,2,341_2_2024-08-12,1,LURE,6017,1
341,2,2,341_2_2024-08-12,2,NORMAL,2966,1
341,2,2,341_2_2024-08-12,3,LURE,1182,1
341,2,2,341_2_2024-08-12,4,NORMAL,2335,1
341,2,2,341_2_2024-08-12,5,LURE,2115,1
341,2,2,341_2_2024-08-12,6,LURE,1567,1
341,2,2,341_2_2024-08-12,7,NORMAL,2150,1
341,2,2,341_2_2024-08-12,8,LURE,2850,1
341,2,2,341_2_2024-08-12,9,NORMAL,2117,1
341,2,2,341_2_2024-08-12,10,NORMAL,3250,1
341,2,2,341_2_2024-08-12,11,LURE,2001,1
341,2,2,341_2_2024-08-12,12,LURE,1584,1
341,2,2,341_2_2024-08-12,13,LURE,1667,1
341,2,2,341_2_2024-08-12,14,NORMAL,1568,1
341,2,2,341_2_2024-08-12,15,LURE,1400,1
341,2,2,341_2_2024-08-12,16,NORMAL,1016,1
341,2,2,341_2_2024-08-12,17,NORMAL,1316,1
341,2,2,341_2_2024-08-12,18,NORMAL,1968,1
341,3,3,341_3_2024-08-12,1,NORMAL,2522,1
341,3,3,341_3_2024-08-12,2,NORMAL,1266,1
341,3,3,341_3_2024-08-12,3,LURE,2084,1
341,3,3,341_3_2024-08-12,4,NORMAL,1850,1
341,3,3,341_3_2024-08-12,5,LURE,1149,1
341,3,3,341_3_2024-08-12,6,NORMAL,1586,1
341,3,3,341_3_2024-08-12,7,LURE,1966,1
341,3,3,341_3_2024-08-12,8,LURE,1917,0
341,3,3,341_3_2024-08-12,9,LURE,1967,1
341,3,3,341_3_2024-08-12,10,NORMAL,1000,1
341,3,3,341_3_2024-08-12,11,LURE,2517,1
341,3,3,341_3_2024-08-12,12,NORMAL,1885,1
341,3,3,341_3_2024-08-12,13,NORMAL,1651,1
341,3,3,341_3_2024-08-12,14,LURE,2802,1
341,3,3,341_3_2024-08-12,15,NORMAL,2383,1
341,3,3,341_3_2024-08-12,16,LURE,933,1
341,3,3,341_3_2024-08-12,17,LURE,1216,1
341,3,3,341_3_2024-08-12,18,NORMAL,1566,1
342,1,1,342_1_2024-08-19,1,NORMAL,5062,1
342,1,1,342_1_2024-08-19,2,LURE,9135,1
342,1,1,342_1_2024-08-19,3,NORMAL,6634,1
342,1,1,342_1_2024-08-19,4,LURE,3451,1
342,1,1,342_1_2024-08-19,5,NORMAL,5234,1
342,1,1,342_1_2024-08-19,6,NORMAL,3884,1
342,1,1,342_1_2024-08-19,7,NORMAL,5067,1
342,1,1,342_1_2024-08-19,8,LURE,6001,1
342,1,1,342_1_2024-08-19,9,LURE,30211,1
342,1,1,342_1_2024-08-19,10,LURE,4635,1
342,1,1,342_1_2024-08-19,11,NORMAL,4268,1
342,1,1,342_1_2024-08-19,12,NORMAL,4467,1
342,1,1,342_1_2024-08-19,13,LURE,2452,1
342,1,1,342_1_2024-08-19,14,NORMAL,3602,1
342,1,1,342_1_2024-08-19,15,LURE,3384,1
342,1,1,342_1_2024-08-19,16,NORMAL,3649,1
342,1,1,342_1_2024-08-19,17,LURE,5468,1
342,1,1,342_1_2024-08-19,18,LURE,6935,1
342,2,2,342_2_2024-08-19,1,NORMAL,2435,1
342,2,2,342_2_2024-08-19,2,LURE,2618,1
342,2,2,342_2_2024-08-19,3,NORMAL,4120,1
342,2,2,342_2_2024-08-19,4,NORMAL,7302,1
342,2,2,342_2_2024-08-19,5,NORMAL,4083,1
342,2,2,342_2_2024-08-19,6,NORMAL,5434,1
342,2,2,342_2_2024-08-19,7,NORMAL,11121,1
342,2,2,342_2_2024-08-19,8,LURE,5851,1
342,2,2,342_2_2024-08-19,9,LURE,2899,0
342,2,2,342_2_2024-08-19,10,LURE,2501,1
342,2,2,342_2_2024-08-19,11,LURE,3604,1
342,2,2,342_2_2024-08-19,12,NORMAL,5002,1
342,2,2,342_2_2024-08-19,13,LURE,5201,1
342,2,2,342_2_2024-08-19,14,NORMAL,6001,1
342,2,2,342_2_2024-08-19,15,NORMAL,9268,1
342,2,2,342_2_2024-08-19,16,LURE,2566,1
342,2,2,342_2_2024-08-19,17,LURE,5573,1
342,2,2,342_2_2024-08-19,18,LURE,3235,1
342,3,3,342_3_2024-08-19,1,LURE,8007,1
342,3,3,342_3_2024-08-19,2,LURE,4651,1
342,3,3,342_3_2024-08-19,3,NORMAL,4152,1
342,3,3,342_3_2024-08-19,4,NORMAL,4468,1
342,3,3,342_3_2024-08-19,5,LURE,2176,1
342,3,3,342_3_2024-08-19,6,NORMAL,2226,1
342,3,3,342_3_2024-08-19,7,LURE,4151,1
342,3,3,342_3_2024-08-19,8,LURE,3883,1
342,3,3,342_3_2024-08-19,9,LURE,2801,1
342,3,3,342_3_2024-08-19,10,NORMAL,3300,1
342,3,3,342_3_2024-08-19,11,NORMAL,4318,1
342,3,3,342_3_2024-08-19,12,LURE,4204,1
342,3,3,342_3_2024-08-19,13,NORMAL,7385,1
342,3,3,342_3_2024-08-19,14,NORMAL,7488,1
342,3,3,342_3_2024-08-19,15,LURE,3582,1
342,3,3,342_3_2024-08-19,16,NORMAL,3716,1
342,3,3,342_3_2024-08-19,17,LURE,7937,1
342,3,3,342_3_2024-08-19,18,NORMAL,4602,1
343,1,1,343_1_2024-08-29,1,LURE,3224,1
343,1,1,343_1_2024-08-29,2,NORMAL,2834,1
343,1,1,343_1_2024-08-29,3,NORMAL,2234,1
343,1,1,343_1_2024-08-29,4,NORMAL,3211,1
343,1,1,343_1_2024-08-29,5,NORMAL,3234,1
343,1,1,343_1_2024-08-29,6,LURE,2716,1
343,1,1,343_1_2024-08-29,7,NORMAL,3334,1
343,1,1,343_1_2024-08-29,8,NORMAL,3215,1
343,1,1,343_1_2024-08-29,9,LURE,2067,1
343,1,1,343_1_2024-08-29,10,LURE,2299,1
343,1,1,343_1_2024-08-29,11,NORMAL,2849,1
343,1,1,343_1_2024-08-29,12,LURE,4202,1
343,1,1,343_1_2024-08-29,13,LURE,3581,1
343,1,1,343_1_2024-08-29,14,NORMAL,2701,1
343,1,1,343_1_2024-08-29,15,LURE,3951,1
343,1,1,343_1_2024-08-29,16,LURE,1501,1
343,1,1,343_1_2024-08-29,17,LURE,2783,1
343,1,1,343_1_2024-08-29,18,NORMAL,1667,1
343,2,2,343_2_2024-08-29,1,LURE,1972,1
343,2,2,343_2_2024-08-29,2,NORMAL,2518,1
343,2,2,343_2_2024-08-29,3,NORMAL,2535,1
343,2,2,343_2_2024-08-29,4,NORMAL,2782,1
343,2,2,343_2_2024-08-29,5,NORMAL,2883,1
343,2,2,343_2_2024-08-29,6,LURE,2416,1
343,2,2,343_2_2024-08-29,7,LURE,2069,1
343,2,2,343_2_2024-08-29,8,NORMAL,3002,1
343,2,2,343_2_2024-08-29,9,NORMAL,2437,1
343,2,2,343_2_2024-08-29,10,LURE,3801,1
343,2,2,343_2_2024-08-29,11,LURE,3734,1
343,2,2,343_2_2024-08-29,12,LURE,2885,1
343,2,2,343_2_2024-08-29,13,NORMAL,2418,1
343,2,2,343_2_2024-08-29,14,LURE,2234,1
343,2,2,343_2_2024-08-29,15,NORMAL,2801,1
343,2,2,343_2_2024-08-29,16,LURE,2585,1
343,2,2,343_2_2024-08-29,17,LURE,3005,1
343,2,2,343_2_2024-08-29,18,NORMAL,2087,1
343,3,3,343_3_2024-08-29,1,NORMAL,2417,1
343,3,3,343_3_2024-08-29,2,NORMAL,4429,1
343,3,3,343_3_2024-08-29,3,LURE,3116,1
343,3,3,343_3_2024-08-29,4,LURE,3283,1
343,3,3,343_3_2024-08-29,5,LURE,4534,1
343,3,3,343_3_2024-08-29,6,LURE,2066,1
343,3,3,343_3_2024-08-29,7,LURE,2182,1
343,3,3,343_3_2024-08-29,8,NORMAL,2065,1
343,3,3,343_3_2024-08-29,9,NORMAL,4434,1
343,3,3,343_3_2024-08-29,10,NORMAL,4736,1
343,3,3,343_3_2024-08-29,11,NORMAL,5485,1
343,3,3,343_3_2024-08-29,12,NORMAL,2102,1
