task,person,occasion,unit,unit_type,value
symbol_search,335,3,12,trial,2602
symbol_search,335,3,13,trial,4468
symbol_search,335,3,14,trial,2800
symbol_search,335,3,15,trial,3299
symbol_search,335,3,16,trial,1834
symbol_search,335,3,17,trial,2317
symbol_search,335,3,18,trial,2468
symbol_search,336,1,1,trial,2170
symbol_search,336,1,2,trial,3178
symbol_search,336,1,3,trial,1966
symbol_search,336,1,4,trial,1722
symbol_search,336,1,5,trial,2620
symbol_search,336,1,6,trial,2897
symbol_search,336,1,7,trial,1516
symbol_search,336,1,8,trial,3000
symbol_search,336,1,9,trial,3651
symbol_search,336,1,10,trial,2118
symbol_search,336,1,11,trial,3801
symbol_search,336,1,12,trial,1801
symbol_search,336,1,13,trial,3968
symbol_search,336,1,14,trial,1399
symbol_search,336,1,15,trial,1833
symbol_search,336,1,16,trial,2398
symbol_search,336,1,17,trial,1733
symbol_search,336,1,18,trial,2533
symbol_search,336,2,1,trial,1884
symbol_search,336,2,2,trial,1701
symbol_search,336,2,3,trial,1782
symbol_search,336,2,4,trial,3929
symbol_search,336,2,5,trial,3702
symbol_search,336,2,6,trial,2200
symbol_search,336,2,7,trial,7520
symbol_search,336,2,8,trial,1916
symbol_search,336,2,9,trial,2583
symbol_search,336,2,10,trial,1833
symbol_search,336,2,11,trial,1867
symbol_search,336,2,12,trial,2666
symbol_search,336,2,13,trial,2868
symbol_search,336,2,14,trial,3567
symbol_search,336,2,15,trial,3134
symbol_search,336,2,16,trial,2285
symbol_search,336,2,17,trial,2450
symbol_search,336,2,18,trial,1200
symbol_search,336,3,1,trial,4571
symbol_search,336,3,2,trial,3618
symbol_search,336,3,3,trial,1915
symbol_search,336,3,4,trial,2218
symbol_search,336,3,5,trial,3767
symbol_search,336,3,6,trial,3153
symbol_search,336,3,7,trial,3551
symbol_search,336,3,8,trial,1733
symbol_search,336,3,9,trial,5267
symbol_search,336,3,10,trial,1584
symbol_search,336,3,11,trial,2767
symbol_search,336,3,12,trial,1800
symbol_search,336,3,13,trial,2770
symbol_search,336,3,14,trial,1500
symbol_search,336,3,15,trial,2385
symbol_search,336,3,16,trial,3845
symbol_search,336,3,17,trial,2417
symbol_search,336,3,18,trial,5333
symbol_search,337,1,1,trial,2583
symbol_search,337,1,2,trial,3230
symbol_search,337,1,3,trial,1968
symbol_search,337,1,4,trial,1998
symbol_search,337,1,5,trial,1682
symbol_search,337,1,6,trial,1217
symbol_search,337,1,7,trial,1583
symbol_search,337,1,9,trial,3565
symbol_search,337,1,10,trial,2267
symbol_search,337,1,11,trial,999
symbol_search,337,1,12,trial,1966
symbol_search,337,1,13,trial,1950
symbol_search,337,1,14,trial,2801
symbol_search,337,1,15,trial,2417
symbol_search,337,1,16,trial,3051
symbol_search,337,1,17,trial,2602
symbol_search,337,1,18,trial,2150
symbol_search,337,2,1,trial,4288
symbol_search,337,2,3,trial,3417
symbol_search,337,2,4,trial,4436
symbol_search,337,2,5,trial,2249
symbol_search,337,2,6,trial,2135
symbol_search,337,2,7,trial,1787
symbol_search,337,2,8,trial,2933
symbol_search,337,2,9,trial,1266
symbol_search,337,2,10,trial,1767
symbol_search,337,2,11,trial,1584
symbol_search,337,2,12,trial,1383
symbol_search,337,2,13,trial,2050
symbol_search,337,2,14,trial,1450
symbol_search,337,2,15,trial,3852
symbol_search,337,2,16,trial,1883
symbol_search,337,2,17,trial,1636
symbol_search,337,2,18,trial,1316
symbol_search,337,3,1,trial,3186
symbol_search,337,3,2,trial,1752
symbol_search,337,3,3,trial,1900
symbol_search,337,3,4,trial,2884
symbol_search,337,3,5,trial,3234
symbol_search,337,3,6,trial,1417
symbol_search,337,3,7,trial,2967
symbol_search,337,3,8,trial,3866
symbol_search,337,3,10,trial,1651
symbol_search,337,3,11,trial,1434
symbol_search,337,3,12,trial,1916
symbol_search,337,3,13,trial,3817
symbol_search,337,3,14,trial,2735
symbol_search,337,3,15,trial,1617
symbol_search,337,3,16,trial,2465
symbol_search,337,3,17,trial,1982
symbol_search,337,3,18,trial,3368
symbol_search,338,1,2,trial,2322
symbol_search,338,1,3,trial,2863
symbol_search,338,1,4,trial,2375
symbol_search,338,1,5,trial,2685
symbol_search,338,1,6,trial,1616
symbol_search,338,1,7,trial,1683
symbol_search,338,1,9,trial,3516
symbol_search,338,1,10,trial,4967
symbol_search,338,1,11,trial,3098
symbol_search,338,1,12,trial,4500
symbol_search,338,1,13,trial,1399
symbol_search,338,1,14,trial,1699
symbol_search,338,1,15,trial,3353
symbol_search,338,1,16,trial,1278
symbol_search,338,1,17,trial,3355
symbol_search,338,1,18,trial,1217
symbol_search,338,2,1,trial,3908
symbol_search,338,2,2,trial,1283
symbol_search,338,2,3,trial,2217
symbol_search,338,2,4,trial,2585
symbol_search,338,2,5,trial,1498
symbol_search,338,2,6,trial,3667
symbol_search,338,2,7,trial,2935
symbol_search,338,2,8,trial,2634
symbol_search,338,2,9,trial,2685
symbol_search,338,2,10,trial,1517
symbol_search,338,2,11,trial,1267
symbol_search,338,2,12,trial,4267
symbol_search,338,2,13,trial,3333
symbol_search,338,2,14,trial,3384
symbol_search,338,2,15,trial,1536
symbol_search,338,2,16,trial,2651
symbol_search,338,2,17,trial,2337
symbol_search,338,2,18,trial,5300
symbol_search,338,3,1,trial,1483
symbol_search,338,3,3,trial,3968
symbol_search,338,3,4,trial,3901
symbol_search,338,3,5,trial,3320
symbol_search,338,3,6,trial,1381
symbol_search,338,3,7,trial,2902
symbol_search,338,3,8,trial,1716
symbol_search,338,3,9,trial,3601
symbol_search,338,3,10,trial,3601
symbol_search,338,3,11,trial,2167
symbol_search,338,3,12,trial,2449
symbol_search,338,3,13,trial,1651
symbol_search,338,3,14,trial,1918
symbol_search,338,3,15,trial,4436
symbol_search,338,3,16,trial,2400
symbol_search,338,3,17,trial,1083
symbol_search,338,3,18,trial,3418
symbol_search,339,1,1,trial,2033
symbol_search,339,1,2,trial,2375
symbol_search,339,1,3,trial,2924
symbol_search,339,1,4,trial,1375
symbol_search,339,1,5,trial,2655
symbol_search,339,1,6,trial,1933
symbol_search,339,1,7,trial,2616
symbol_search,339,1,8,trial,2583
symbol_search,339,1,9,trial,1649
symbol_search,339,1,10,trial,2101
symbol_search,339,1,11,trial,1613
symbol_search,339,1,12,trial,2819
symbol_search,339,1,13,trial,3218
symbol_search,339,1,14,trial,1584
symbol_search,339,1,15,trial,2600
symbol_search,339,1,16,trial,2018
symbol_search,339,1,17,trial,2267
symbol_search,339,1,18,trial,1968
symbol_search,339,2,1,trial,1367
symbol_search,339,2,2,trial,1402
symbol_search,339,2,3,trial,1817
symbol_search,339,2,4,trial,1182
symbol_search,339,2,5,trial,2202
symbol_search,339,2,6,trial,1533
symbol_search,339,2,7,trial,1400
symbol_search,339,2,8,trial,2833
symbol_search,339,2,9,trial,1851
symbol_search,339,2,10,trial,3151
symbol_search,339,2,11,trial,3334
symbol_search,339,2,12,trial,3101
symbol_search,339,2,13,trial,1935
symbol_search,339,2,14,trial,3967
symbol_search,339,2,15,trial,2670
symbol_search,339,2,16,trial,2168
symbol_search,339,2,17,trial,1400
symbol_search,339,2,18,trial,2100
symbol_search,339,3,1,trial,1269
symbol_search,339,3,2,trial,1500
symbol_search,339,3,3,trial,1350
symbol_search,339,3,4,trial,2870
symbol_search,339,3,5,trial,1602
symbol_search,339,3,6,trial,1349
symbol_search,339,3,7,trial,3050
symbol_search,339,3,8,trial,3320
symbol_search,339,3,9,trial,3503
symbol_search,339,3,10,trial,3400
symbol_search,339,3,11,trial,2252
symbol_search,339,3,12,trial,2769
symbol_search,339,3,13,trial,3233
symbol_search,339,3,14,trial,3101
symbol_search,339,3,15,trial,3499
symbol_search,339,3,16,trial,1985
symbol_search,339,3,17,trial,2635
symbol_search,339,3,18,trial,2150
symbol_search,340,1,1,trial,6273
symbol_search,340,1,2,trial,2376
symbol_search,340,1,3,trial,2106
symbol_search,340,1,4,trial,1027
symbol_search,340,1,5,trial,3117
symbol_search,340,1,6,trial,6952
symbol_search,340,1,7,trial,3301
symbol_search,340,1,8,trial,3301
symbol_search,340,1,9,trial,3835
symbol_search,340,1,10,trial,2250
symbol_search,340,1,11,trial,2633
symbol_search,340,1,12,trial,5019
symbol_search,340,1,13,trial,3998
symbol_search,340,1,14,trial,2580
symbol_search,340,1,15,trial,4183
symbol_search,340,1,16,trial,5103
symbol_search,340,1,17,trial,2882
symbol_search,340,1,18,trial,1415
symbol_search,340,2,1,trial,6996
symbol_search,340,2,2,trial,6418
symbol_search,340,2,3,trial,1916
symbol_search,340,2,4,trial,2386
symbol_search,340,2,5,trial,2418
symbol_search,340,2,6,trial,3916
symbol_search,340,2,7,trial,12353
symbol_search,340,2,8,trial,1401
symbol_search,340,2,9,trial,3401
symbol_search,340,2,10,trial,2018
symbol_search,340,2,11,trial,3317
symbol_search,340,2,12,trial,5335
symbol_search,340,2,13,trial,1850
symbol_search,340,2,14,trial,2367
symbol_search,340,2,15,trial,2418
symbol_search,340,2,16,trial,4835
symbol_search,340,2,17,trial,1684
symbol_search,340,2,18,trial,1832
symbol_search,340,3,1,trial,5711
symbol_search,340,3,2,trial,2200
symbol_search,340,3,3,trial,2066
symbol_search,340,3,4,trial,2735
symbol_search,340,3,5,trial,1499
symbol_search,340,3,6,trial,2469
symbol_search,340,3,7,trial,2850
symbol_search,340,3,8,trial,2119
symbol_search,340,3,9,trial,1516
symbol_search,340,3,10,trial,2667
symbol_search,340,3,11,trial,3584
symbol_search,340,3,12,trial,2000
symbol_search,340,3,13,trial,1666
symbol_search,340,3,14,trial,3399
symbol_search,340,3,15,trial,4286
symbol_search,340,3,16,trial,1399
symbol_search,340,3,17,trial,3269
symbol_search,340,3,18,trial,2135
symbol_search,341,1,1,trial,4175
symbol_search,341,1,2,trial,4069
symbol_search,341,1,3,trial,1501
symbol_search,341,1,4,trial,1449
symbol_search,341,1,5,trial,2721
symbol_search,341,1,6,trial,3316
symbol_search,341,1,7,trial,3401
symbol_search,341,1,8,trial,1435
symbol_search,341,1,9,trial,1834
symbol_search,341,1,10,trial,3069
symbol_search,341,1,11,trial,3052
symbol_search,341,1,12,trial,2470
symbol_search,341,1,13,trial,2819
symbol_search,341,1,14,trial,2567
symbol_search,341,1,15,trial,2049
symbol_search,341,1,16,trial,2417
symbol_search,341,1,17,trial,2933
symbol_search,341,1,18,trial,3501
symbol_search,341,2,1,trial,6017
symbol_search,341,2,2,trial,2966
symbol_search,341,2,3,trial,1182
symbol_search,341,2,4,trial,2335
symbol_search,341,2,5,trial,2115
symbol_search,341,2,6,trial,1567
symbol_search,341,2,7,trial,2150
symbol_search,341,2,8,trial,2850
symbol_search,341,2,9,trial,2117
symbol_search,341,2,10,trial,3250
symbol_search,341,2,11,trial,2001
symbol_search,341,2,12,trial,1584
symbol_search,341,2,13,trial,1667
symbol_search,341,2,14,trial,1568
symbol_search,341,2,15,trial,1400
symbol_search,341,2,16,trial,1016
symbol_search,341,2,17,trial,1316
symbol_search,341,2,18,trial,1968
symbol_search,341,3,1,trial,2522
symbol_search,341,3,2,trial,1266
symbol_search,341,3,3,trial,2084
symbol_search,341,3,4,trial,1850
symbol_search,341,3,5,trial,1149
symbol_search,341,3,6,trial,1586
symbol_search,341,3,7,trial,1966
symbol_search,341,3,9,trial,1967
symbol_search,341,3,10,trial,1000
symbol_search,341,3,11,trial,2517
symbol_search,341,3,12,trial,1885
symbol_search,341,3,13,trial,1651
symbol_search,341,3,14,trial,2802
symbol_search,341,3,15,trial,2383
symbol_search,341,3,16,trial,933
symbol_search,341,3,17,trial,1216
symbol_search,341,3,18,trial,1566
symbol_search,342,1,1,trial,5062
symbol_search,342,1,2,trial,9135
symbol_search,342,1,3,trial,6634
symbol_search,342,1,4,trial,3451
symbol_search,342,1,5,trial,5234
symbol_search,342,1,6,trial,3884
symbol_search,342,1,7,trial,5067
symbol_search,342,1,8,trial,6001
symbol_search,342,1,9,trial,30211
symbol_search,342,1,10,trial,4635
symbol_search,342,1,11,trial,4268
symbol_search,342,1,12,trial,4467
symbol_search,342,1,13,trial,2452
symbol_search,342,1,14,trial,3602
symbol_search,342,1,15,trial,3384
symbol_search,342,1,16,trial,3649
symbol_search,342,1,17,trial,5468
symbol_search,342,1,18,trial,6935
symbol_search,342,2,1,trial,2435
symbol_search,342,2,2,trial,2618
symbol_search,342,2,3,trial,4120
symbol_search,342,2,4,trial,7302
symbol_search,342,2,5,trial,4083
symbol_search,342,2,6,trial,5434
symbol_search,342,2,7,trial,11121
symbol_search,342,2,8,trial,5851
symbol_search,342,2,10,trial,2501
symbol_search,342,2,11,trial,3604
symbol_search,342,2,12,trial,5002
symbol_search,342,2,13,trial,5201
symbol_search,342,2,14,trial,6001
symbol_search,342,2,15,trial,9268
symbol_search,342,2,16,trial,2566
symbol_search,342,2,17,trial,5573
symbol_search,342,2,18,trial,3235
symbol_search,342,3,1,trial,8007
symbol_search,342,3,2,trial,4651
symbol_search,342,3,3,trial,4152
symbol_search,342,3,4,trial,4468
symbol_search,342,3,5,trial,2176
symbol_search,342,3,6,trial,2226
symbol_search,342,3,7,trial,4151
symbol_search,342,3,8,trial,3883
symbol_search,342,3,9,trial,2801
symbol_search,342,3,10,trial,3300
symbol_search,342,3,11,trial,4318
symbol_search,342,3,12,trial,4204
symbol_search,342,3,13,trial,7385
symbol_search,342,3,14,trial,7488
symbol_search,342,3,15,trial,3582
symbol_search,342,3,16,trial,3716
symbol_search,342,3,17,trial,7937
symbol_search,342,3,18,trial,4602
symbol_search,343,1,1,trial,3224
symbol_search,343,1,2,trial,2834
symbol_search,343,1,3,trial,2234
symbol_search,343,1,4,trial,3211
symbol_search,343,1,5,trial,3234
symbol_search,343,1,6,trial,2716
symbol_search,343,1,7,trial,3334
symbol_search,343,1,8,trial,3215
symbol_search,343,1,9,trial,2067
symbol_search,343,1,10,trial,2299
symbol_search,343,1,11,trial,2849
symbol_search,343,1,12,trial,4202
symbol_search,343,1,13,trial,3581
symbol_search,343,1,14,trial,2701
symbol_search,343,1,15,trial,3951
symbol_search,343,1,16,trial,1501
symbol_search,343,1,17,trial,2783
symbol_search,343,1,18,trial,1667
symbol_search,343,2,1,trial,1972
symbol_search,343,2,2,trial,2518
symbol_search,343,2,3,trial,2535
symbol_search,343,2,4,trial,2782
symbol_search,343,2,5,trial,2883
symbol_search,343,2,6,trial,2416
symbol_search,343,2,7,trial,2069
symbol_search,343,2,8,trial,3002
symbol_search,343,2,9,trial,2437
symbol_search,343,2,10,trial,3801
symbol_search,343,2,11,trial,3734
symbol_search,343,2,12,trial,2885
symbol_search,343,2,13,trial,2418
symbol_search,343,2,14,trial,2234
symbol_search,343,2,15,trial,2801
symbol_search,343,2,16,trial,2585
symbol_search,343,2,17,trial,3005
symbol_search,343,2,18,trial,2087
symbol_search,343,3,1,trial,2417
symbol_search,343,3,2,trial,4429
symbol_search,343,3,3,trial,3116
symbol_search,343,3,4,trial,3283
symbol_search,343,3,5,trial,4534
symbol_search,343,3,6,trial,2066
symbol_search,343,3,7,trial,2182
symbol_search,343,3,8,trial,2065
symbol_search,343,3,9,trial,4434
symbol_search,343,3,10,trial,4736
symbol_search,343,3,11,trial,5485
symbol_search,343,3,12,trial,2102
symbol_search,343,3,13,trial,2316
symbol_search,343,3,14,trial,5171
symbol_search,343,3,15,trial,3067
symbol_search,343,3,16,trial,2482
symbol_search,343,3,17,trial,2136
symbol_search,343,3,18,trial,2570
symbol_search,346,1,1,trial,870
symbol_search,346,1,3,trial,929
symbol_search,346,1,4,trial,2218
symbol_search,346,1,5,trial,704
symbol_search,346,1,6,trial,1331
symbol_search,346,1,7,trial,1672
symbol_search,346,1,8,trial,2517
symbol_search,346,1,9,trial,2931
symbol_search,346,1,10,trial,535
symbol_search,346,1,13,trial,1318
symbol_search,346,1,14,trial,652
symbol_search,346,1,15,trial,733
symbol_search,346,1,16,trial,2419
symbol_search,346,1,18,trial,818
symbol_search,346,2,1,trial,1283
symbol_search,346,2,3,trial,1142
symbol_search,346,2,5,trial,1202
symbol_search,346,2,6,trial,1253
symbol_search,346,2,7,trial,1401
symbol_search,346,2,8,trial,833
symbol_search,346,2,9,trial,3120
symbol_search,346,2,11,trial,850
symbol_search,346,2,13,trial,3204
symbol_search,346,2,15,trial,2767
symbol_search,346,2,16,trial,1183
symbol_search,346,2,17,trial,2049
symbol_search,346,2,18,trial,2636
symbol_search,346,3,1,trial,2826
symbol_search,346,3,2,trial,1117
symbol_search,346,3,3,trial,4567
symbol_search,346,3,4,trial,1417
symbol_search,346,3,5,trial,715
symbol_search,346,3,6,trial,2068
symbol_search,346,3,7,trial,2634
symbol_search,346,3,8,trial,2119
symbol_search,346,3,9,trial,1066
symbol_search,346,3,11,trial,1450
symbol_search,346,3,12,trial,1317
symbol_search,346,3,13,trial,1017
symbol_search,346,3,14,trial,1317
symbol_search,346,3,15,trial,1832
symbol_search,346,3,16,trial,3000
symbol_search,346,3,17,trial,682
symbol_search,347,1,1,trial,3316
symbol_search,347,1,2,trial,4369
symbol_search,347,1,3,trial,8343
symbol_search,347,1,4,trial,2725
symbol_search,347,1,5,trial,2088
symbol_search,347,1,6,trial,2635
symbol_search,347,1,7,trial,2434
symbol_search,347,1,8,trial,4482
symbol_search,347,1,9,trial,2134
symbol_search,347,1,10,trial,2098
symbol_search,347,1,11,trial,3767
symbol_search,347,1,12,trial,3917
symbol_search,347,1,13,trial,2433
symbol_search,347,1,14,trial,2851
symbol_search,347,1,15,trial,4951
symbol_search,347,1,16,trial,4451
symbol_search,347,1,17,trial,4817
symbol_search,347,1,18,trial,4623
symbol_search,347,2,1,trial,3286
symbol_search,347,2,2,trial,4601
symbol_search,347,2,3,trial,3901
symbol_search,347,2,4,trial,1718
symbol_search,347,2,5,trial,3817
symbol_search,347,2,6,trial,6150
symbol_search,347,2,7,trial,2900
symbol_search,347,2,8,trial,2867
symbol_search,347,2,9,trial,2966
symbol_search,347,2,10,trial,3234
symbol_search,347,2,11,trial,2952
symbol_search,347,2,12,trial,5285
symbol_search,347,2,13,trial,5500
symbol_search,347,2,14,trial,1588
symbol_search,347,2,15,trial,2367
symbol_search,347,2,16,trial,3285
symbol_search,347,2,17,trial,7952
symbol_search,347,2,18,trial,3749
symbol_search,347,3,1,trial,1367
symbol_search,347,3,2,trial,3826
symbol_search,347,3,3,trial,3966
symbol_search,347,3,4,trial,2249
symbol_search,347,3,5,trial,3518
symbol_search,347,3,6,trial,4401
symbol_search,347,3,7,trial,2171
symbol_search,347,3,8,trial,5472
symbol_search,347,3,9,trial,2083
symbol_search,347,3,10,trial,3201
symbol_search,347,3,11,trial,1785
symbol_search,347,3,12,trial,3269
symbol_search,347,3,13,trial,2817
symbol_search,347,3,14,trial,7786
symbol_search,347,3,15,trial,4652
symbol_search,347,3,16,trial,1651
symbol_search,347,3,17,trial,1349
symbol_search,347,3,18,trial,4105
symbol_search,348,1,1,trial,1867
symbol_search,348,1,2,trial,1691
symbol_search,348,1,3,trial,1818
symbol_search,348,1,4,trial,2120
symbol_search,348,1,5,trial,1652
symbol_search,348,1,6,trial,2534
symbol_search,348,1,7,trial,2234
symbol_search,348,1,8,trial,2952
symbol_search,348,1,9,trial,1449
symbol_search,348,1,10,trial,2333
symbol_search,348,1,11,trial,1849
symbol_search,348,1,12,trial,2169
symbol_search,348,1,13,trial,1784
symbol_search,348,1,14,trial,2035
symbol_search,348,1,15,trial,1151
symbol_search,348,1,16,trial,3263
symbol_search,348,1,17,trial,3735
symbol_search,348,2,1,trial,1715
symbol_search,348,2,2,trial,2098
symbol_search,348,2,3,trial,1534
symbol_search,348,2,4,trial,2886
symbol_search,348,2,5,trial,1951
symbol_search,348,2,6,trial,1401
symbol_search,348,2,7,trial,3051
symbol_search,348,2,8,trial,2851
symbol_search,348,2,9,trial,2317
symbol_search,348,2,10,trial,3052
symbol_search,348,2,11,trial,1716
symbol_search,348,2,12,trial,1684
symbol_search,348,2,13,trial,6870
symbol_search,348,2,14,trial,1616
symbol_search,348,2,15,trial,1917
symbol_search,348,2,16,trial,1817
symbol_search,348,2,17,trial,1567
symbol_search,348,2,18,trial,1299
symbol_search,348,3,1,trial,1852
symbol_search,348,3,2,trial,2618
symbol_search,348,3,3,trial,2150
symbol_search,348,3,4,trial,3667
symbol_search,348,3,5,trial,1938
symbol_search,348,3,6,trial,2284
symbol_search,348,3,7,trial,2150
symbol_search,348,3,8,trial,2432
symbol_search,348,3,9,trial,2586
symbol_search,348,3,10,trial,2201
symbol_search,348,3,11,trial,1933
symbol_search,348,3,12,trial,2084
symbol_search,348,3,13,trial,2368
symbol_search,348,3,14,trial,1634
symbol_search,348,3,15,trial,1166
symbol_search,348,3,16,trial,1984
symbol_search,348,3,17,trial,1601
symbol_search,348,3,18,trial,2351
symbol_search,349,1,1,trial,1950
symbol_search,349,1,2,trial,2847
symbol_search,349,1,3,trial,762
symbol_search,349,1,5,trial,1317
symbol_search,349,1,6,trial,1765
symbol_search,349,1,7,trial,918
symbol_search,349,1,8,trial,834
symbol_search,349,1,9,trial,1664
symbol_search,349,1,10,trial,751
symbol_search,349,1,11,trial,1133
symbol_search,349,1,12,trial,1317
symbol_search,349,1,13,trial,1282
symbol_search,349,1,14,trial,867
symbol_search,349,1,15,trial,1152
symbol_search,349,1,16,trial,916
symbol_search,349,1,17,trial,1099
symbol_search,349,1,18,trial,1015
symbol_search,349,2,1,trial,3090
symbol_search,349,2,2,trial,1198
symbol_search,349,2,4,trial,1682
symbol_search,349,2,5,trial,999
symbol_search,349,2,6,trial,1284
symbol_search,349,2,7,trial,583
symbol_search,349,2,8,trial,1000
symbol_search,349,2,10,trial,934
symbol_search,349,2,11,trial,1383
symbol_search,349,2,13,trial,2334
symbol_search,349,2,14,trial,983
symbol_search,349,2,16,trial,1086
symbol_search,349,2,17,trial,1452
symbol_search,349,2,18,trial,732
symbol_search,349,3,1,trial,4793
symbol_search,349,3,2,trial,1300
symbol_search,349,3,3,trial,2753
symbol_search,349,3,4,trial,1619
symbol_search,349,3,5,trial,2434
symbol_search,349,3,6,trial,4751
symbol_search,349,3,7,trial,2384
symbol_search,349,3,8,trial,1919
symbol_search,349,3,9,trial,2384
symbol_search,349,3,10,trial,1950
symbol_search,349,3,11,trial,2767
symbol_search,349,3,12,trial,1583
symbol_search,349,3,13,trial,1835
symbol_search,349,3,15,trial,1834
symbol_search,349,3,16,trial,1917
symbol_search,349,3,17,trial,2421
symbol_search,349,3,18,trial,1734
symbol_search,351,1,1,trial,1796
symbol_search,351,1,2,trial,2234
symbol_search,351,1,3,trial,2409
symbol_search,351,1,4,trial,2701
symbol_search,351,1,5,trial,2116
symbol_search,351,1,6,trial,2067
symbol_search,351,1,7,trial,4949
symbol_search,351,1,8,trial,2334
symbol_search,351,1,9,trial,3434
symbol_search,351,1,10,trial,3102
symbol_search,351,1,11,trial,2717
symbol_search,351,1,12,trial,2301
symbol_search,351,1,13,trial,2367
symbol_search,351,1,14,trial,3234
symbol_search,351,1,15,trial,2301
symbol_search,351,1,16,trial,4786
symbol_search,351,1,18,trial,3183
symbol_search,351,2,1,trial,5252
symbol_search,351,2,2,trial,2934
symbol_search,351,2,3,trial,2335
symbol_search,351,2,4,trial,1767
symbol_search,351,2,5,trial,2368
symbol_search,351,2,6,trial,2350
symbol_search,351,2,7,trial,1968
symbol_search,351,2,8,trial,1951
symbol_search,351,2,9,trial,4053
symbol_search,351,2,10,trial,2537
symbol_search,351,2,11,trial,1393
symbol_search,351,2,12,trial,2151
symbol_search,351,2,13,trial,1700
symbol_search,351,2,14,trial,4201
symbol_search,351,2,15,trial,8903
symbol_search,351,2,16,trial,3601
symbol_search,351,2,17,trial,3468
symbol_search,351,2,18,trial,2616
symbol_search,351,3,1,trial,3794
symbol_search,351,3,2,trial,1885
symbol_search,351,3,3,trial,1250
symbol_search,351,3,4,trial,2634
symbol_search,351,3,5,trial,2370
symbol_search,351,3,6,trial,1601
symbol_search,351,3,7,trial,3033
symbol_search,351,3,8,trial,3733
symbol_search,351,3,9,trial,3350
symbol_search,351,3,10,trial,2415
symbol_search,351,3,11,trial,3550
symbol_search,351,3,12,trial,3583
symbol_search,351,3,13,trial,4535
symbol_search,351,3,14,trial,1983
symbol_search,351,3,15,trial,2351
symbol_search,351,3,16,trial,2315
symbol_search,351,3,17,trial,2684
symbol_search,351,3,18,trial,2917
symbol_search,352,1,1,trial,2742
symbol_search,352,1,2,trial,2287
symbol_search,352,1,3,trial,2873
symbol_search,352,1,4,trial,2796
symbol_search,352,1,5,trial,2881
symbol_search,352,1,6,trial,2966
symbol_search,352,1,7,trial,2134
symbol_search,352,1,8,trial,2901
symbol_search,352,1,9,trial,2534
symbol_search,352,1,10,trial,2616
symbol_search,352,1,11,trial,2411
symbol_search,352,1,12,trial,1382
symbol_search,352,1,13,trial,2617
symbol_search,352,1,14,trial,1968
symbol_search,352,1,15,trial,2847
symbol_search,352,1,16,trial,1401
symbol_search,352,1,17,trial,3915
symbol_search,352,1,18,trial,1552
symbol_search,352,2,1,trial,1703
symbol_search,352,2,2,trial,2501
symbol_search,352,2,3,trial,1517
symbol_search,352,2,4,trial,2618
symbol_search,352,2,5,trial,2485
symbol_search,352,2,6,trial,1833
symbol_search,352,2,7,trial,1968
symbol_search,352,2,8,trial,1966
symbol_search,352,2,9,trial,2783
symbol_search,352,2,10,trial,2784
symbol_search,352,2,11,trial,2386
symbol_search,352,2,12,trial,2916
symbol_search,352,2,13,trial,2700
symbol_search,352,2,14,trial,2086
symbol_search,352,2,15,trial,1318
symbol_search,352,2,16,trial,1984
symbol_search,352,2,17,trial,1802
symbol_search,352,2,18,trial,1437
symbol_search,352,3,1,trial,1670
symbol_search,352,3,2,trial,2934
symbol_search,352,3,3,trial,2468
symbol_search,352,3,4,trial,1716
symbol_search,352,3,5,trial,1766
symbol_search,352,3,6,trial,2718
symbol_search,352,3,7,trial,1724
symbol_search,352,3,8,trial,2625
symbol_search,352,3,9,trial,1649
symbol_search,352,3,10,trial,1650
symbol_search,352,3,11,trial,2386
symbol_search,352,3,12,trial,1633
symbol_search,352,3,13,trial,1733
symbol_search,352,3,14,trial,1549
symbol_search,352,3,15,trial,1123
symbol_search,352,3,16,trial,2322
symbol_search,352,3,17,trial,1885
symbol_search,352,3,18,trial,1934
symbol_search,353,1,1,trial,7437
symbol_search,353,1,2,trial,1722
symbol_search,353,1,4,trial,1650
symbol_search,353,1,5,trial,1768
symbol_search,353,1,6,trial,6363
symbol_search,353,1,7,trial,3450
symbol_search,353,1,8,trial,5318
symbol_search,353,1,9,trial,4349
symbol_search,353,1,10,trial,4052
symbol_search,353,1,11,trial,3116
symbol_search,353,1,12,trial,2721
symbol_search,353,1,13,trial,3900
symbol_search,353,1,14,trial,6551
symbol_search,353,1,15,trial,3834
symbol_search,353,1,16,trial,3702
symbol_search,353,1,17,trial,3161
symbol_search,353,1,18,trial,2238
symbol_search,353,2,1,trial,4386
symbol_search,353,2,2,trial,4549
symbol_search,353,2,3,trial,6919
symbol_search,353,2,4,trial,6268
symbol_search,353,2,5,trial,3969
symbol_search,353,2,6,trial,3970
symbol_search,353,2,7,trial,4253
symbol_search,353,2,8,trial,3435
symbol_search,353,2,9,trial,7668
symbol_search,353,2,10,trial,4002
symbol_search,353,2,11,trial,8253
symbol_search,353,2,12,trial,7137
symbol_search,353,2,13,trial,4434
symbol_search,353,2,14,trial,5302
symbol_search,353,2,15,trial,3851
symbol_search,353,2,16,trial,2750
symbol_search,353,2,17,trial,2267
symbol_search,353,2,18,trial,2499
symbol_search,353,3,1,trial,6518
symbol_search,353,3,2,trial,2618
symbol_search,353,3,3,trial,2583
symbol_search,353,3,4,trial,1733
symbol_search,353,3,5,trial,2001
symbol_search,353,3,6,trial,2369
symbol_search,353,3,7,trial,2534
